"38421SI_384204_EL0100 - CRECHE JEANNE LABOURBE - Courbe de charge - Energie active
 Du 01/07/2023 au 31/07/2023",,
,,
Date de D�but,Date de Fin,Consommation Distributeur<br><br>(kW)
03-07-23 13:00,03-07-23 13:30,2
03-07-23 13:30,03-07-23 14:00,2
03-07-23 14:00,03-07-23 14:30,0
03-07-23 14:30,03-07-23 15:00,2
03-07-23 15:00,03-07-23 15:30,1
03-07-23 15:30,03-07-23 16:00,0
03-07-23 16:00,03-07-23 16:30,2
03-07-23 16:30,03-07-23 17:00,1
03-07-23 17:00,03-07-23 17:30,0
03-07-23 17:30,03-07-23 18:00,1
03-07-23 18:00,03-07-23 18:30,2
03-07-23 18:30,03-07-23 19:00,0
03-07-23 19:00,03-07-23 19:30,0
03-07-23 19:30,03-07-23 20:00,0
03-07-23 20:00,03-07-23 20:30,0
03-07-23 20:30,03-07-23 21:00,0
03-07-23 21:00,03-07-23 21:30,0
03-07-23 21:30,03-07-23 22:00,0
03-07-23 22:00,03-07-23 22:30,0
03-07-23 22:30,03-07-23 23:00,0
03-07-23 23:00,03-07-23 23:30,0
03-07-23 23:30,04-07-23 00:00,0
04-07-23 00:00,04-07-23 00:30,3
04-07-23 00:30,04-07-23 01:00,0
04-07-23 01:00,04-07-23 01:30,0
04-07-23 01:30,04-07-23 02:00,0
04-07-23 02:00,04-07-23 02:30,0
04-07-23 02:30,04-07-23 03:00,0
04-07-23 03:00,04-07-23 03:30,0
04-07-23 03:30,04-07-23 04:00,0
04-07-23 04:00,04-07-23 04:30,0
04-07-23 04:30,04-07-23 05:00,0
04-07-23 05:00,04-07-23 05:30,0
04-07-23 05:30,04-07-23 06:00,0
04-07-23 06:00,04-07-23 06:30,0
04-07-23 06:30,04-07-23 07:00,0
04-07-23 07:00,04-07-23 07:30,0
04-07-23 07:30,04-07-23 08:00,0
04-07-23 08:00,04-07-23 08:30,3
04-07-23 08:30,04-07-23 09:00,0
04-07-23 09:00,04-07-23 09:30,1
04-07-23 09:30,04-07-23 10:00,2
04-07-23 10:00,04-07-23 10:30,3
04-07-23 10:30,04-07-23 11:00,1
04-07-23 11:00,04-07-23 11:30,0
04-07-23 11:30,04-07-23 12:00,1
04-07-23 12:00,04-07-23 12:30,3
04-07-23 12:30,04-07-23 13:00,1
04-07-23 13:00,04-07-23 13:30,2
04-07-23 13:30,04-07-23 14:00,2
04-07-23 14:00,04-07-23 14:30,0
04-07-23 14:30,04-07-23 15:00,1
04-07-23 15:00,04-07-23 15:30,1
04-07-23 15:30,04-07-23 16:00,1
04-07-23 16:00,04-07-23 16:30,0
04-07-23 16:30,04-07-23 17:00,2
04-07-23 17:00,04-07-23 17:30,1
04-07-23 17:30,04-07-23 18:00,2
04-07-23 18:00,04-07-23 18:30,1
04-07-23 18:30,04-07-23 19:00,0
04-07-23 19:00,04-07-23 19:30,0
04-07-23 19:30,04-07-23 20:00,0
04-07-23 20:00,04-07-23 20:30,0
04-07-23 20:30,04-07-23 21:00,0
04-07-23 21:00,04-07-23 21:30,0
04-07-23 21:30,04-07-23 22:00,0
04-07-23 22:00,04-07-23 22:30,0
04-07-23 22:30,04-07-23 23:00,0
04-07-23 23:00,04-07-23 23:30,0
04-07-23 23:30,05-07-23 00:00,0
05-07-23 00:00,05-07-23 00:30,2
05-07-23 00:30,05-07-23 01:00,0
05-07-23 01:00,05-07-23 01:30,0
05-07-23 01:30,05-07-23 02:00,0
05-07-23 02:00,05-07-23 02:30,0
05-07-23 02:30,05-07-23 03:00,0
05-07-23 03:00,05-07-23 03:30,0
05-07-23 03:30,05-07-23 04:00,0
05-07-23 04:00,05-07-23 04:30,0
05-07-23 04:30,05-07-23 05:00,0
05-07-23 05:00,05-07-23 05:30,0
05-07-23 05:30,05-07-23 06:00,0
05-07-23 06:00,05-07-23 06:30,0
05-07-23 06:30,05-07-23 07:00,0
05-07-23 07:00,05-07-23 07:30,0
05-07-23 07:30,05-07-23 08:00,1
05-07-23 08:00,05-07-23 08:30,0
05-07-23 08:30,05-07-23 09:00,0
05-07-23 09:00,05-07-23 09:30,0
05-07-23 09:30,05-07-23 10:00,1
05-07-23 10:00,05-07-23 10:30,3
05-07-23 10:30,05-07-23 11:00,1
05-07-23 11:00,05-07-23 11:30,1
05-07-23 11:30,05-07-23 12:00,0
05-07-23 12:00,05-07-23 12:30,2
05-07-23 12:30,05-07-23 13:00,0
05-07-23 13:00,05-07-23 13:30,1
05-07-23 13:30,05-07-23 14:00,2
05-07-23 14:00,05-07-23 14:30,0
05-07-23 14:30,05-07-23 15:00,1
05-07-23 15:00,05-07-23 15:30,0
05-07-23 15:30,05-07-23 16:00,0
05-07-23 16:00,05-07-23 16:30,1
05-07-23 16:30,05-07-23 17:00,2
05-07-23 17:00,05-07-23 17:30,1
05-07-23 17:30,05-07-23 18:00,0
05-07-23 18:00,05-07-23 18:30,1
05-07-23 18:30,05-07-23 19:00,0
05-07-23 19:00,05-07-23 19:30,0
05-07-23 19:30,05-07-23 20:00,0
05-07-23 20:00,05-07-23 20:30,0
05-07-23 20:30,05-07-23 21:00,0
05-07-23 21:00,05-07-23 21:30,0
05-07-23 21:30,05-07-23 22:00,0
05-07-23 22:00,05-07-23 22:30,0
05-07-23 22:30,05-07-23 23:00,0
05-07-23 23:00,05-07-23 23:30,0
05-07-23 23:30,06-07-23 00:00,0
06-07-23 00:00,06-07-23 00:30,3
06-07-23 00:30,06-07-23 01:00,2
06-07-23 01:00,06-07-23 01:30,0
06-07-23 01:30,06-07-23 02:00,0
06-07-23 02:00,06-07-23 02:30,0
06-07-23 02:30,06-07-23 03:00,0
06-07-23 03:00,06-07-23 03:30,0
06-07-23 03:30,06-07-23 04:00,0
06-07-23 04:00,06-07-23 04:30,0
06-07-23 04:30,06-07-23 05:00,0
06-07-23 05:00,06-07-23 05:30,0
06-07-23 05:30,06-07-23 06:00,0
06-07-23 06:00,06-07-23 06:30,0
06-07-23 06:30,06-07-23 07:00,0
06-07-23 07:00,06-07-23 07:30,0
06-07-23 07:30,06-07-23 08:00,3
06-07-23 08:00,06-07-23 08:30,1
06-07-23 08:30,06-07-23 09:00,0
06-07-23 09:00,06-07-23 09:30,0
06-07-23 09:30,06-07-23 10:00,2
06-07-23 10:00,06-07-23 10:30,3
06-07-23 10:30,06-07-23 11:00,3
06-07-23 11:00,06-07-23 11:30,1
06-07-23 11:30,06-07-23 12:00,0
06-07-23 12:00,06-07-23 12:30,4
06-07-23 12:30,06-07-23 13:00,1
06-07-23 13:00,06-07-23 13:30,3
06-07-23 13:30,06-07-23 14:00,2
06-07-23 14:00,06-07-23 14:30,1
06-07-23 14:30,06-07-23 15:00,2
06-07-23 15:00,06-07-23 15:30,1
06-07-23 15:30,06-07-23 16:00,2
06-07-23 16:00,06-07-23 16:30,2
06-07-23 16:30,06-07-23 17:00,1
06-07-23 17:00,06-07-23 17:30,1
06-07-23 17:30,06-07-23 18:00,1
06-07-23 18:00,06-07-23 18:30,0
06-07-23 18:30,06-07-23 19:00,0
06-07-23 19:00,06-07-23 19:30,0
06-07-23 19:30,06-07-23 20:00,0
06-07-23 20:00,06-07-23 20:30,0
06-07-23 20:30,06-07-23 21:00,0
06-07-23 21:00,06-07-23 21:30,0
06-07-23 21:30,06-07-23 22:00,0
06-07-23 22:00,06-07-23 22:30,0
06-07-23 22:30,06-07-23 23:00,0
06-07-23 23:00,06-07-23 23:30,0
06-07-23 23:30,07-07-23 00:00,0
07-07-23 00:00,07-07-23 00:30,2
07-07-23 00:30,07-07-23 01:00,0
07-07-23 01:00,07-07-23 01:30,0
07-07-23 01:30,07-07-23 02:00,0
07-07-23 02:00,07-07-23 02:30,0
07-07-23 02:30,07-07-23 03:00,0
07-07-23 03:00,07-07-23 03:30,0
07-07-23 03:30,07-07-23 04:00,0
07-07-23 04:00,07-07-23 04:30,0
07-07-23 04:30,07-07-23 05:00,0
07-07-23 05:00,07-07-23 05:30,0
07-07-23 05:30,07-07-23 06:00,0
07-07-23 06:00,07-07-23 06:30,0
07-07-23 06:30,07-07-23 07:00,0
07-07-23 07:00,07-07-23 07:30,0
07-07-23 07:30,07-07-23 08:00,0
07-07-23 08:00,07-07-23 08:30,0
07-07-23 08:30,07-07-23 09:00,1
07-07-23 09:00,07-07-23 09:30,2
07-07-23 09:30,07-07-23 10:00,2
07-07-23 10:00,07-07-23 10:30,2
07-07-23 10:30,07-07-23 11:00,0
07-07-23 11:00,07-07-23 11:30,1
07-07-23 11:30,07-07-23 12:00,2
07-07-23 12:00,07-07-23 12:30,3
07-07-23 12:30,07-07-23 13:00,1
07-07-23 13:00,07-07-23 13:30,1
07-07-23 13:30,07-07-23 14:00,1
07-07-23 14:00,07-07-23 14:30,1
07-07-23 14:30,07-07-23 15:00,2
07-07-23 15:00,07-07-23 15:30,1
07-07-23 15:30,07-07-23 16:00,1
07-07-23 16:00,07-07-23 16:30,1
07-07-23 16:30,07-07-23 17:00,1
07-07-23 17:00,07-07-23 17:30,1
07-07-23 17:30,07-07-23 18:00,1
07-07-23 18:00,07-07-23 18:30,0
07-07-23 18:30,07-07-23 19:00,0
07-07-23 19:00,07-07-23 19:30,0
07-07-23 19:30,07-07-23 20:00,0
07-07-23 20:00,07-07-23 20:30,0
07-07-23 20:30,07-07-23 21:00,0
07-07-23 21:00,07-07-23 21:30,0
07-07-23 21:30,07-07-23 22:00,0
07-07-23 22:00,07-07-23 22:30,0
07-07-23 22:30,07-07-23 23:00,0
07-07-23 23:00,07-07-23 23:30,0
07-07-23 23:30,08-07-23 00:00,0
08-07-23 00:00,08-07-23 00:30,0
08-07-23 00:30,08-07-23 01:00,0
08-07-23 01:00,08-07-23 01:30,0
08-07-23 01:30,08-07-23 02:00,0
08-07-23 02:00,08-07-23 02:30,0
08-07-23 02:30,08-07-23 03:00,0
08-07-23 03:00,08-07-23 03:30,0
